829	8.28000	662.538	465.830	905.759	502.304	463.980	903.858	626.608	257.576	980.551	537.563	261.498	986.913	441.145	294.440	1471.557	1025.671	411.042	946.267	-86.390	443.667	1412.603	988.164	459.007	957.355	596.260	256.734	1451.173	586.485	415.357	1395.363	781.704	324.192	1449.767	884.624	270.699	1138.923	928.344	295.476	1190.189	142.517	342.629	1336.208	158.466	297.731	1400.900	-108.958	386.018	1425.688	906.484	283.087	1164.556	1006.918	435.024	951.811	521.545	284.215	1269.912	-97.674	414.842	1419.146	582.421	464.905	904.808	582.085	259.537	983.732
830	8.29000	662.441	465.832	905.752	501.033	464.341	904.019	626.647	257.550	980.517	537.576	261.462	986.938	441.457	294.355	1471.828	1025.566	411.277	946.115	-86.257	443.719	1414.700	988.050	459.221	957.205	596.464	256.707	1451.176	586.552	415.363	1395.391	781.860	324.268	1449.675	884.664	270.845	1138.840	928.434	295.703	1190.084	142.380	342.718	1337.612	158.575	297.708	1402.036	-108.761	386.062	1427.707	906.549	283.274	1164.462	1006.808	435.249	951.66	521.62	284.277	1270.438	-97.509	414.89	1421.204	581.737	465.087	904.885	582.111	259.506	983.727
831	8.30000	662.441	465.829	905.767	502.225	463.888	903.904	626.692	257.501	980.536	537.638	261.406	986.933	441.813	294.239	1472.080	1025.496	411.458	946.012	-86.070	443.795	1416.785	987.927	459.408	957.081	596.672	256.653	1451.203	586.895	415.405	1395.587	782.092	324.386	1449.645	884.767	270.959	1138.750	928.523	295.861	1189.965	142.383	342.772	1338.754	158.746	297.744	1403.273	-108.578	386.100	1429.850	906.645	283.41	1164.358	1006.712	435.433	951.546	521.757	284.351	1271.012	-97.324	414.947	1423.318	582.333	464.858	904.836	582.165	259.453	983.735
832	8.31000	662.341	465.809	905.747	500.859	464.254	904.068	626.666	257.454	980.492	537.587	261.309	986.919	442.061	294.145	1472.333	1025.289	411.665	945.799	-85.858	443.818	1418.831	987.743	459.595	956.918	596.798	256.581	1451.197	586.982	415.401	1395.643	782.204	324.470	1449.548	884.714	271.080	1138.665	928.453	296.039	1189.854	142.134	342.762	1340.161	158.823	297.691	1404.256	-108.380	386.120	1431.987	906.583	283.559	1164.26	1006.516	435.63	951.359	521.769	284.385	1271.461	-97.119	414.969	1425.409	581.6	465.032	904.908	582.127	259.382	983.706
833	8.32000	662.281	465.777	905.743	500.889	464.198	904.041	626.617	257.411	980.456	537.518	261.264	986.892	442.305	294.060	1472.570	1025.066	411.911	945.598	-85.646	443.878	1421.023	987.529	459.802	956.736	596.913	256.524	1451.182	586.787	415.356	1395.562	782.246	324.518	1449.423	884.690	271.283	1138.467	928.393	296.224	1189.698	142.202	343.008	1341.274	158.855	297.684	1405.587	-108.143	386.164	1434.083	906.542	283.754	1164.082	1006.298	435.856	951.167	521.773	284.484	1272.027	-96.894	415.021	1427.553	581.585	464.987	904.892	582.067	259.337	983.674
834	8.33000	662.281	465.777	905.787	500.808	464.152	904.035	626.652	257.409	980.474	537.517	261.216	986.900	442.635	293.966	1472.835	1024.957	412.143	945.484	-85.413	443.967	1423.245	987.401	460.056	956.610	597.127	256.497	1451.185	586.857	415.325	1395.616	782.411	324.590	1449.390	884.796	271.433	1138.400	928.479	296.406	1189.606	142.052	343.035	1342.718	159.013	297.734	1406.691	-107.897	386.246	1436.321	906.638	283.919	1164.003	1006.179	436.099	951.047	521.904	284.583	1272.546	-96.655	415.106	1429.783	581.544	464.964	904.911	582.085	259.312	983.687
835	8.34000	662.257	465.748	905.811	500.732	464.085	904.078	626.640	257.346	980.468	537.572	261.147	986.900	442.957	293.840	1473.124	1024.845	412.384	945.317	-85.172	444.025	1425.445	987.244	460.292	956.509	597.272	256.431	1451.209	586.855	415.331	1395.694	782.585	324.642	1449.328	884.822	271.559	1138.303	928.569	296.577	1189.500	142.049	343.238	1344.123	159.138	297.734	1407.970	-107.739	386.302	1438.673	906.696	284.068	1163.901	1006.044	436.338	950.913	521.98	284.647	1273.137	-96.456	415.163	1432.059	581.495	464.916	904.945	582.106	259.246	983.684
836	8.35000	662.088	465.722	905.804	500.628	464.058	904.102	626.590	257.298	980.461	537.503	261.081	986.885	443.195	293.753	1473.415	1024.590	412.627	945.134	-85.071	443.998	1427.625	986.960	460.508	956.338	597.345	256.381	1451.196	586.925	415.324	1395.782	782.618	324.667	1449.248	884.769	271.754	1138.162	928.487	296.739	1189.367	142.531	344.606	1346.146	159.165	297.703	1409.282	-107.508	386.305	1440.854	906.628	284.246	1163.764	1005.775	436.567	950.736	521.967	284.728	1273.722	-96.29	415.151	1434.24	581.358	464.89	904.953	582.047	259.19	983.673
837	8.36000	662.096	465.701	905.820	500.653	463.973	904.102	626.570	257.289	980.455	537.430	261.035	986.900	443.456	293.701	1473.688	1024.398	412.878	944.938	-84.932	444.041	1429.926	986.789	460.760	956.221	597.486	256.350	1451.192	586.934	415.297	1395.863	782.701	324.696	1449.165	884.712	271.951	1138.050	928.478	296.918	1189.223	142.393	344.753	1347.511	159.296	297.850	1410.451	-107.254	386.288	1443.039	906.595	284.435	1163.637	1005.593	436.819	950.58	522.004	284.901	1274.251	-96.093	415.164	1436.483	581.375	464.837	904.961	582.0	259.162	983.678
838	8.37000	662.124	465.671	905.947	500.534	463.951	904.118	626.600	257.243	980.473	537.484	260.993	986.911	443.806	293.590	1473.947	1024.286	413.124	944.842	-84.820	444.072	1432.340	986.651	460.959	956.130	597.643	256.275	1451.214	586.983	415.291	1395.951	782.888	324.730	1449.151	884.752	272.113	1137.999	928.539	297.081	1189.123	142.362	344.921	1349.026	159.420	297.896	1411.930	-107.042	386.270	1445.393	906.645	284.597	1163.561	1005.468	437.042	950.486	522.086	285.005	1274.965	-95.931	415.171	1438.867	581.329	464.811	905.033	582.042	259.118	983.692
839	8.38000	661.993	465.621	905.910	500.565	463.884	904.134	626.606	257.230	980.489	537.465	260.943	986.926	444.148	293.485	1474.254	1024.141	413.349	944.729	-84.548	444.017	1434.763	986.510	461.172	956.050	597.772	256.207	1451.212	587.063	415.253	1396.034	783.066	324.796	1449.163	884.738	272.223	1137.945	928.549	297.229	1189.024	142.281	345.134	1350.510	159.544	297.968	1413.156	-106.881	386.245	1447.796	906.644	284.726	1163.485	1005.326	437.26	950.389	522.141	285.096	1275.55	-95.715	415.131	1441.28	581.279	464.752	905.022	582.035	259.087	983.707
840	8.39000	661.984	465.563	905.894	500.509	463.804	904.167	626.531	257.175	980.504	537.436	260.890	986.937	444.326	293.409	1474.550	1023.957	413.611	944.586	-84.480	444.034	1437.279	986.305	461.399	955.941	597.832	256.143	1451.195	587.166	415.241	1396.106	783.060	324.798	1449.078	884.635	272.354	1137.841	928.450	297.387	1188.873	142.125	345.339	1352.066	159.567	298.072	1414.599	-106.635	386.190	1450.287	906.543	284.87	1163.357	1005.131	437.505	950.264	522.101	285.213	1276.22	-95.558	415.112	1443.783	581.246	464.683	905.031	581.984	259.033	983.721
841	8.40000	662.034	465.551	905.974	500.483	463.736	904.110	626.552	257.145	980.474	537.449	260.868	986.936	444.629	293.311	1474.823	1023.776	413.851	944.489	-84.339	444.061	1439.847	986.136	461.654	955.882	597.936	256.113	1451.201	587.215	415.211	1396.197	783.105	324.839	1449.049	884.636	272.526	1137.751	928.475	297.559	1188.751	141.999	345.560	1353.687	159.719	298.162	1415.883	-106.382	386.149	1452.835	906.555	285.043	1163.251	1004.956	437.752	950.186	522.178	285.344	1276.817	-95.361	415.105	1446.341	581.259	464.644	905.042	582.0	259.006	983.705
842	8.41000	661.902	465.525	905.912	500.396	463.701	904.193	626.620	257.104	980.470	537.516	260.781	986.944	444.983	293.180	1475.112	1023.759	414.116	944.450	-83.983	444.028	1442.526	986.037	461.888	955.840	598.102	256.027	1451.207	587.265	415.190	1396.267	783.240	324.853	1449.069	884.705	272.671	1137.717	928.571	297.698	1188.709	141.908	345.812	1355.371	159.903	298.291	1417.443	-106.095	386.115	1455.374	906.638	285.184	1163.213	1004.898	438.002	950.145	522.304	285.481	1277.58	-95.039	415.072	1448.95	581.149	464.613	905.053	582.068	258.942	983.707
843	8.42000	661.810	465.443	905.901	500.364	463.641	904.225	626.620	257.044	980.475	537.521	260.717	986.919	445.295	293.040	1475.413	1023.628	414.373	944.391	-83.926	443.984	1445.165	985.854	462.095	955.770	598.205	255.971	1451.209	587.279	415.169	1396.336	783.314	324.887	1449.053	884.657	272.759	1137.635	928.511	297.834	1188.639	141.798	346.030	1357.014	159.992	298.327	1418.818	-105.819	386.048	1457.995	906.584	285.297	1163.137	1004.741	438.234	950.081	522.325	285.543	1278.226	-94.873	415.016	1451.58	581.087	464.542	905.063	582.071	258.88	983.697
844	8.43000	661.840	465.386	905.941	500.346	463.574	904.152	626.599	257.002	980.442	537.456	260.668	986.901	445.563	292.937	1475.664	1023.440	414.677	944.281	-83.617	443.991	1447.988	985.645	462.355	955.705	598.245	255.924	1451.188	587.301	415.137	1396.387	783.257	324.893	1449.012	884.606	272.903	1137.573	928.472	297.971	1188.539	141.595	346.209	1358.720	160.053	298.446	1420.371	-105.590	385.968	1460.764	906.539	285.437	1163.056	1004.543	438.516	949.993	522.33	285.675	1278.972	-94.603	414.98	1454.376	581.093	464.48	905.047	582.028	258.835	983.671
845	8.44000	661.880	465.374	905.999	500.378	463.517	904.196	626.581	256.956	980.488	537.484	260.640	986.907	445.907	292.859	1475.971	1023.364	414.944	944.283	-83.399	443.995	1450.812	985.520	462.610	955.684	598.353	255.852	1451.238	587.379	415.101	1396.455	783.332	324.924	1449.006	884.641	273.015	1137.545	928.467	298.117	1188.521	141.513	346.389	1360.484	160.277	298.521	1421.835	-105.282	385.934	1463.606	906.554	285.566	1163.033	1004.442	438.777	949.984	522.459	285.768	1279.69	-94.34	414.965	1457.209	581.129	464.446	905.098	582.033	258.798	983.697
